"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"SASS6",0.393780283877122,5.36712686682317,4.85395174926021,3.65053494693886e-06,1.48819921433348e-05,3.60980765707103,"NS"
"BCR",0.43487937056412,8.45101374192407,4.85392249572151,3.65098573891313e-06,1.48819921433348e-05,3.60968863980974,"NS"
"LRRC36",-0.901718225873842,7.97480204456192,-4.85381009402299,3.65271833230716e-06,1.48852806896093e-05,3.60923134090621,"NS"
"ALDOB",0.240755181055246,4.32331373228472,4.85375225238596,3.65361023154412e-06,1.48852806896093e-05,3.60899601879026,"NS"
"H2BC4",0.752630115541534,5.7271531467556,4.8529186073534,3.66648826573193e-06,1.49340325332399e-05,3.60560463815519,"NS"
"MPEG1",-0.722083088971011,9.51932756364109,-4.85256492705994,3.67196517019578e-06,1.49526219685396e-05,3.60416593719803,"NS"
"NUBP2",0.246382456877468,9.64855749174454,4.85122416184094,3.69279973810468e-06,1.50304366750057e-05,3.59871261140794,"NS"
"HDAC8",0.26839819609306,6.44174174101861,4.85121709668425,3.69290982905257e-06,1.50304366750057e-05,3.59868387781334,"NS"
"TRIP13",0.761871550989167,7.07212921935258,4.85097112696873,3.69674457389403e-06,1.50423062437855e-05,3.59768355036143,"NS"
"RHBDF1",0.259897979967552,7.43023628833934,4.84823273548164,3.73969880881669e-06,1.52133102560357e-05,3.5865491647328,"NS"
"FKBP4",0.19061838052426,6.02566935484464,4.84723847155302,3.75541430913445e-06,1.52734481139816e-05,3.58250750268449,"NS"
"TTC9",0.42813880461426,6.51553850298038,4.84638581814728,3.76894252117042e-06,1.5324662515325e-05,3.57904192855952,"NS"
"PCBP3",0.282062252232837,6.64666059851546,4.84606729325582,3.77400836527737e-06,1.53414517266103e-05,3.57774740267703,"NS"
"BCL7C",0.321940340949771,9.86756571915294,4.84588747407376,3.77687114060395e-06,1.5349279290524e-05,3.57701661981011,"NS"
"PRICKLE1",-0.63281932398231,7.62231412498071,-4.84573907824165,3.77923523377246e-06,1.53550768193315e-05,3.57641355477769,"NS"
"EFNB2",-0.620800677926466,9.03515887657288,-4.84157923885853,3.84609302516585e-06,1.56228451304976e-05,3.55951346325438,"NS"
"PIK3CB",0.301558115012436,6.75264800164387,4.84140633979505,3.84889659375817e-06,1.56284532897075e-05,3.55881124136813,"NS"
"GGPS1",0.392325223472501,8.2307046939839,4.84137640850144,3.84938213278057e-06,1.56284532897075e-05,3.5586896784597,"NS"
"PGAP3",0.37787320208847,8.65425238312572,4.8401374657295,3.86953222626115e-06,1.57038333636742e-05,3.55365828225537,"NS"
"FOSL2",-0.65764088850883,7.92073288448431,-4.84011697329654,3.86986637292643e-06,1.57038333636742e-05,3.55357506895473,"NS"
"KLC2",0.318198660985892,6.80385014895877,4.8367398771189,3.92531701225879e-06,1.59249051342023e-05,3.53986498972203,"NS"
"FHIT",0.310068605967429,6.44241156550374,4.83656611158417,3.92819093401443e-06,1.59326179091848e-05,3.53915972396558,"NS"
"SH3D21",0.329638023192429,6.57110111042726,4.83496651152779,3.95474292351977e-06,1.60363405796996e-05,3.53266819635666,"NS"
"C11orf97",-0.643926064050033,4.95922650084942,-4.83346485912169,3.97982748159851e-06,1.61340629934704e-05,3.52657547893696,"NS"
"ZNF205",0.284081891308434,6.72433287115236,4.83222586047988,4.00064067411603e-06,1.62144253800228e-05,3.52154939840903,"NS"
"AOC2",-0.328484400127371,5.00557183154903,-4.82965826412115,4.04410889755566e-06,1.63865451568943e-05,3.51113653918837,"NS"
"HCN2",0.159986064511985,5.10702261901467,4.82942919815522,4.0480090662026e-06,1.6397807623201e-05,3.51020774602825,"NS"
"ATAT1",0.405744650407965,6.0783176009049,4.82937743974403,4.0488908308844e-06,1.6397807623201e-05,3.50999788545303,"NS"
"UBE2H",0.240484749225965,8.5590562731473,4.82870135320122,4.06042587922359e-06,1.64404586031951e-05,3.5072567522924,"NS"
"POMT2",0.282029470089913,7.32882529289974,4.82768397892475,4.07784391455443e-06,1.65069025290589e-05,3.50313238619065,"NS"
"NACC1",0.202294904036973,7.23461821658152,4.82559867308354,4.1137724038374e-06,1.66482244699899e-05,3.49468053142828,"NS"
"CCDC92",-0.302850474785403,9.90709590773241,-4.82548024507961,4.11582203204129e-06,1.66524044567125e-05,3.4942006104375,"NS"
"SYT2",0.351003711170819,7.08834699768864,4.82325425179121,4.15453202060525e-06,1.68048716802847e-05,3.48518141187822,"NS"
"COPS7B",0.197077057550072,7.34577003406522,4.82310981492831,4.15705594055563e-06,1.68109289368938e-05,3.4845962849437,"NS"
"CWC25",-0.305807325388579,7.42904928697885,-4.8229745373793,4.15942115764292e-06,1.68163415748891e-05,3.48404827395911,"NS"
"PRELID1",0.294107023836682,8.60315427312013,4.82289142449207,4.16087496573188e-06,1.68180676675115e-05,3.48371158779752,"NS"
"FGF13",0.366303387588512,5.66375057154587,4.8206149417552,4.20088734076927e-06,1.69756064315616e-05,3.47449119360631,"NS"
"CRTC3",-0.420007229844042,10.0746492765236,-4.81943626724404,4.22175060036961e-06,1.70526902983287e-05,3.46971838657345,"NS"
"NEIL3",0.4328334411294,4.49345180792089,4.81941965437092,4.22204537548681e-06,1.70526902983287e-05,3.46965112169793,"NS"
"ATP1B2",-0.246976207606491,6.61806988316133,-4.81929768644919,4.22421015855451e-06,1.70531850205786e-05,3.46915728313665,"NS"
"POLR2G",0.29256613470292,10.6087220632496,4.81929542463806,4.22425031313269e-06,1.70531850205786e-05,3.46914812532031,"NS"
"CRK",-0.409663053437933,9.7540556592716,-4.81484173432129,4.30404033173469e-06,1.7371013443359e-05,3.45112127481279,"NS"
"STX18",0.202307712287668,8.94079593146055,4.81416994633311,4.31620192032002e-06,1.74158056297121e-05,3.44840310983043,"NS"
"UTRN",-0.609807128487327,8.16709203548784,-4.81301696376523,4.33715246290483e-06,1.7496030304792e-05,3.44373855022823,"NS"
"SAT2",-0.364637420222538,9.77492422138388,-4.81221763633832,4.35173468964892e-06,1.75505320726594e-05,3.44050519786422,"NS"
"BMAL2",0.593121200543339,5.93256494162521,4.81177048714371,4.35991281624791e-06,1.75791856485742e-05,3.43869659706034,"NS"
"FABP7",0.136849200159529,4.2070734289007,4.81158710902772,4.3632710152632e-06,1.75883959360031e-05,3.4379549137264,"NS"
"DSCC1",0.392898557334656,6.55306940594779,4.81071921967937,4.37919871661642e-06,1.76482570326633e-05,3.43444494484446,"NS"
"PCNX2",0.427155655042751,6.88646055550836,4.81038229690448,4.38539718277877e-06,1.76688893135426e-05,3.4330824575069,"NS"
"CYP24A1",0.793149724866319,4.5805999114722,4.81013902517195,4.38987801289855e-06,1.76825927435446e-05,3.43209872725209,"NS"
"FTSJ3",0.297871282141188,8.91033544189419,4.80997020045788,4.39299021067708e-06,1.76907778879934e-05,3.43141606197763,"NS"
"CXCR5",0.22752422405408,6.07569051693283,4.80861492611057,4.41805166702395e-06,1.77873279750536e-05,3.42593641689418,"NS"
"EFNB1",-0.442953585932883,7.83251052555623,-4.8081640144996,4.42642053322094e-06,1.78166418021854e-05,3.42411352288369,"NS"
"AGFG1",-0.358829024499201,8.48456904043743,-4.80663941388938,4.45483097224625e-06,1.79265900892995e-05,3.41795089880827,"NS"
"FOLR3",-0.784602472083337,6.94896885781982,-4.80647143441447,4.45797201021593e-06,1.79348232825636e-05,3.41727198595507,"NS"
"DCTD",0.337645311800326,8.84702160072855,4.80612735193178,4.46441269497422e-06,1.7956323948499e-05,3.41588137800762,"NS"
"DPH3",-0.625416756970139,8.96084219104823,-4.80424956587244,4.49972123450468e-06,1.80938950107335e-05,3.40829350152239,"NS"
"IBTK",0.320009552858629,9.13126748690146,4.80385342333471,4.50720453193147e-06,1.8119537512021e-05,3.40669300033178,"NS"
"ADCY3",-0.355374834521514,7.53064301733369,-4.80338790804981,4.51601373497985e-06,1.8150496429816e-05,3.40481233257935,"NS"
"LHPP",0.41523178170737,7.78478778412797,4.80279050020097,4.52734328054491e-06,1.81915672837989e-05,3.40239900377201,"NS"
"NDUFS2",0.267995317019505,10.5930676739663,4.80257758804383,4.53138771332957e-06,1.82033524574226e-05,3.40153895870943,"NS"
"TACC2",-0.596533289773928,8.58384374131317,-4.80211185887987,4.54024682140476e-06,1.82344684749797e-05,3.39965776556958,"NS"
"VPS26A",-0.348983243720834,11.0750911547292,-4.80182249300457,4.54575960167044e-06,1.82521330610832e-05,3.39848900883775,"NS"
"EFR3A",0.3681664559262,10.5710844962549,4.80174686997183,4.54720138418132e-06,1.82534471250298e-05,3.39818357319534,"NS"
"TMEM209",0.353050967266842,7.65334583223704,4.80005111151159,4.57964839180564e-06,1.8379191708158e-05,3.39133539088139,"NS"
"LARS2",0.296377340663387,7.49891338859983,4.79951202023244,4.59001043401102e-06,1.84162643038296e-05,3.38915865822103,"NS"
"B3GNTL1",0.299485569278102,6.63533914268231,4.79916564299235,4.596680252856e-06,1.84385082491491e-05,3.38776015016488,"NS"
"POLR1C",0.365755926685079,8.11838955385206,4.79791812089466,4.62078043472327e-06,1.85306420078104e-05,3.38272381103914,"NS"
"CFAP68",0.436658796679689,8.65539472688801,4.79727773538703,4.63319923165415e-06,1.85758964543529e-05,3.38013887221602,"NS"
"BCL6",-0.3995093058951,7.87722492759241,-4.7958400721232,4.66119739452189e-06,1.86835758510718e-05,3.37433654597336,"NS"
"NUDT3",-0.283690806344586,8.80507483614896,-4.79527094402077,4.67232630372987e-06,1.87236017133565e-05,3.37203990367288,"NS"
"IFIT3",-0.713366518210298,9.85482465801659,-4.79468442999474,4.68382213958633e-06,1.87650780337928e-05,3.36967329624102,"NS"
"IGFBP2",0.877131338985293,9.91057850889659,4.79375573929626,4.70208084893291e-06,1.88336219476212e-05,3.36592639410022,"NS"
"ABHD4",0.250183837583824,8.37837316353993,4.79338399962858,4.70940883731227e-06,1.88583613539121e-05,3.36442670862512,"NS"
"NLRP7",0.261343031803098,4.96974080126017,4.79287356843444,4.71948885283947e-06,1.88941061920814e-05,3.36236763743462,"NS"
"MTRFR",0.32946947007251,7.56156786322216,4.79184743630688,4.73981629202604e-06,1.89708482968725e-05,3.35822868739994,"NS"
"DESI1",0.318529098691306,8.33505166283227,4.79155341474737,4.74565642139599e-06,1.89895824260014e-05,3.35704284912286,"NS"
"TP53BP2",-0.432676319212767,9.78674728700939,-4.79140990099767,4.74850955824117e-06,1.89963579738334e-05,3.35646405203447,"NS"
"SYDE2",-0.900489210233056,7.20619957794192,-4.79116985627875,4.75328550491359e-06,1.90108205126923e-05,3.35549596772834,"NS"
"PTX3",-1.65173024388743,6.41862827874556,-4.79058689283184,4.76490358577946e-06,1.90526345038809e-05,3.35314505221673,"Down"
"GGT7",0.294473202266958,7.083306169316,4.79024729123587,4.77168431086927e-06,1.9072839541699e-05,3.35177563108645,"NS"
"AGK",0.391557185360317,7.6871370475073,4.79021719042183,4.77228577615596e-06,1.9072839541699e-05,3.35165425471145,"NS"
"RNF149",-0.335908901544628,7.50652333198541,-4.78895415889311,4.7975896485343e-06,1.91692908669663e-05,3.34656176334354,"NS"
"ALDH1A1",-1.07318397997094,10.6309971619869,-4.78794105718261,4.81798034410858e-06,1.92460687989781e-05,3.34247763802024,"Down"
"DVL2",0.199186676133596,7.87353587236173,4.78606130243424,4.85603698230724e-06,1.93933610573587e-05,3.3349013222762,"NS"
"ZDHHC17",-0.23628001672152,8.07659541191496,-4.78530131395,4.87150595168655e-06,1.94503960206539e-05,3.33183877705363,"NS"
"LRRC45",0.342745790680011,7.24934554952585,4.78498985948881,4.87785915500401e-06,1.94710156569962e-05,3.33058379645191,"NS"
"TDO2",1.11333573562841,6.78673353335618,4.78485938382553,4.88052304948966e-06,1.94769021697226e-05,3.33005807180283,"Up"
"RRP1B",0.223497150584556,8.58665723974298,4.78439837322821,4.88994670794302e-06,1.95097557083291e-05,3.3282006031637,"NS"
"DNAJC15",-0.435486984807863,8.48396515398131,-4.78426471369595,4.89268218048216e-06,1.95159154291127e-05,3.32766209514682,"NS"
"CBX8",0.280245691512201,6.24982984550394,4.78401944404898,4.897705722401e-06,1.95311965720681e-05,3.32667394178802,"NS"
"MTCH2",0.365652468551257,8.76790678381543,4.78261456302501,4.92657658739464e-06,1.96415460925875e-05,3.32101455769573,"NS"
"CFAP276",-0.719327759629991,6.75660119349724,-4.77986794652104,4.98349801879516e-06,1.98636482238567e-05,3.30995342843272,"NS"
"THUMPD3",0.374677888428869,7.32629518932362,4.77909954587457,4.99953631023997e-06,1.9922726445039e-05,3.30685971157564,"NS"
"ZNF552",0.600324394794245,8.08893155685107,4.77898474590501,5.0019367423433e-06,1.99274434361709e-05,3.30639753565426,"NS"
"USP48",0.381760764371204,7.41393304761213,4.77822031401123,5.01794929286835e-06,1.998199399864e-05,3.30332018376797,"NS"
"HNRNPH3",-0.251677010841791,9.66350972143022,-4.77816903670746,5.01902517493996e-06,1.998199399864e-05,3.303113770162,"NS"
"ZMYM1",0.452310609969052,6.69123665046943,4.7781564407688,5.01928949263677e-06,1.998199399864e-05,3.30306306622275,"NS"
"TMBIM1",-0.360328357528672,10.7485493434594,-4.7780830292829,5.02083025413188e-06,1.99832704501025e-05,3.30276755599311,"NS"
"PREX2",-0.242219819941965,5.75865243176397,-4.77521114044139,5.08146663927071e-06,2.02196940276909e-05,3.29120949391341,"NS"
"CD79A",0.738742791403685,7.53362861774549,4.77415303984801,5.10398559232595e-06,2.03043662936882e-05,3.28695230699545,"NS"
"FATE1",0.225048770795368,6.48575151695256,4.77233905795665,5.14281681362388e-06,2.04538741557872e-05,3.27965538414659,"NS"
"TWIST1",1.0035370480258,5.7625284512153,4.77151350420484,5.16058380746243e-06,2.05195536777421e-05,3.27633513730898,"Up"
"PRXL2A",0.404325022984425,9.44777929075563,4.77117596646263,5.16786518371298e-06,2.05435184414687e-05,3.27497772649848,"NS"
"PROCA1",0.19982946405142,6.74399796612189,4.77071922243382,5.17773393933306e-06,2.05777545397711e-05,3.27314103077493,"NS"
"CSTB",0.376995694950521,12.8530347112726,4.76913997747375,5.21199727124688e-06,2.07089013363613e-05,3.26679136751963,"NS"
"CIMAP1B",-0.345083251630161,8.36283588585767,-4.76829573728263,5.23040396790079e-06,2.07769964070529e-05,3.26339752232129,"NS"
"SEPTIN9",0.299770468446171,9.41728538122593,4.76788488950076,5.23938432696889e-06,2.08027703461716e-05,3.26174606254732,"NS"
"VIM",-0.47866046944621,13.5564114935586,-4.76788268132467,5.23943263389656e-06,2.08027703461716e-05,3.2617371867386,"NS"
"SLC16A7",0.63538852101597,5.96477532143348,4.76756030251965,5.24648975345832e-06,2.08257414401698e-05,3.26044140863621,"NS"
"DKK3",-0.746339653438984,10.1633810893549,-4.76739333478242,5.25014842619449e-06,2.08352146654261e-05,3.25977031746558,"NS"
"FCRL2",0.291443498823802,5.2108202165114,4.76680226508704,5.26312009672322e-06,2.0879958296305e-05,3.25739476776996,"NS"
"NDUFAF4",-0.466107563816087,8.12712506952709,-4.76676345654188,5.26397287858367e-06,2.0879958296305e-05,3.2572388005864,"NS"
"ARHGAP9",-0.604204430896187,8.39605550306324,-4.76670113414612,5.26534263578885e-06,2.08803345493825e-05,3.25698833568992,"NS"
"CABLES1",-0.398658338844855,8.06472750510926,-4.76663482016014,5.26680050181758e-06,2.08810599416045e-05,3.2567218316082,"NS"
"ZNF215",0.146303150271668,4.99093862798808,4.76448574920139,5.31425867179583e-06,2.10641162939671e-05,3.24808646721465,"NS"
"FAM124A",-0.133635923759204,5.72694496108485,-4.76346032538104,5.33704903137562e-06,2.11493319709339e-05,3.24396706063045,"NS"
"DNAAF6",-0.551291914212769,5.66540498141752,-4.76247690807253,5.35899475429773e-06,2.12311601562381e-05,3.24001697379497,"NS"
"TIMM17A",0.334308366571655,9.26253488423097,4.76206924796716,5.36811762692688e-06,2.1261044162809e-05,3.23837969083949,"NS"
"PON1",0.254749722136774,4.69479580684115,4.76201069711068,5.36942915014629e-06,2.1261044162809e-05,3.23814454122154,"NS"
"C12orf43",-0.252327306903847,7.63700967847715,-4.76196592382858,5.37043226899138e-06,2.1261044162809e-05,3.23796472588006,"NS"
"TUSC1",-0.516290977265081,9.17515290425853,-4.75888725111057,5.43984545865813e-06,2.15306401454574e-05,3.22560314181086,"NS"
"SULT4A1",0.253797569793508,6.16626814807282,4.75840465905931,5.45080473724827e-06,2.15688040557265e-05,3.22366591764578,"NS"
"NTAQ1",0.344780121992207,8.46891564306612,4.75788647768361,5.46259604336726e-06,2.16102410623838e-05,3.22158597990066,"NS"
"SERINC1",-0.739532552064677,11.4619879799062,-4.75769496881651,5.46696011366897e-06,2.16222827195534e-05,3.2208173180777,"NS"
"PADI1",0.194540422277245,6.7404437961584,4.75754571762036,5.47036356618982e-06,2.16305201562184e-05,3.22021828110717,"NS"
"CFAP119",0.495576591063526,6.16041509380893,4.75738572386868,5.47401426720404e-06,2.16397310326497e-05,3.21957614189431,"NS"
"LAT2",-0.484767217357692,8.92366092866956,-4.75724457038584,5.47723703560415e-06,2.16472461798081e-05,3.21900963084802,"NS"
"DIXDC1",-0.163103550959434,7.85164078286626,-4.75713015561453,5.47985066405323e-06,2.16523508265051e-05,3.21855044244019,"NS"
"BATF",0.497843739386726,8.47105878790876,4.75687087099314,5.48577809402633e-06,2.16705435658377e-05,3.21750986614017,"NS"
"SLC7A11",0.742017292028232,5.94679750419925,4.75558350399493,5.51530034901422e-06,2.17819120125765e-05,3.21234390270832,"NS"
"NETO1",0.163330601007591,4.06427266442734,4.7553851896546,5.51986181253038e-06,2.17946713514037e-05,3.2115481891661,"NS"
"CLSPN",0.139289523419155,4.22978556739278,4.75404129584351,5.55086942860226e-06,2.19118195954803e-05,3.20615656664011,"NS"
"FIG4",-0.342237252556549,9.32877983879012,-4.7535280840405,5.56275523047307e-06,2.19534470276357e-05,3.2040978659125,"NS"
"ERCC4",0.24522513350828,6.40610863969203,4.75278375542609,5.58003744979362e-06,2.20163462666153e-05,3.20111233172462,"NS"
"ARMCX5",0.530546502855074,7.64068776433548,4.75227855275151,5.59179714577105e-06,2.20574310340651e-05,3.19908612399617,"NS"
"TRIM17",0.238109864118164,6.15909602653504,4.75092681338116,5.62338005071672e-06,2.21766719168405e-05,3.19366544983656,"NS"
"CDK18",0.330741523316262,7.78432439227621,4.75054851668574,5.63224973003366e-06,2.22063038224582e-05,3.19214861307266,"NS"
"BACH1",-0.257895103190749,5.68304010505601,-4.75005654001106,5.64380507239102e-06,2.22465076956968e-05,3.19017608306058,"NS"
"LAMA2",-0.663806632155327,7.85397255745793,-4.74904464319329,5.66764434394839e-06,2.23351008337793e-05,3.18611942560067,"NS"
"GLRX2",0.41394537304218,9.26696092223304,4.7488611114808,5.67197860774018e-06,2.23468043390831e-05,3.18538371696042,"NS"
"OSGEP",0.254519191930466,7.86455688569194,4.74663986723079,5.72469059197454e-06,2.25490578440017e-05,3.17648113757306,"NS"
"DNAH2",0.266565418800225,6.48565400143993,4.74604992583042,5.73876997898874e-06,2.25990802394512e-05,3.17411717570729,"NS"
"KICS2",0.333736795135127,5.849522408674,4.74592158589052,5.74183734696294e-06,2.26057240549421e-05,3.17360292968134,"NS"
"STT3A",0.627162109643015,9.28775151325856,4.74577643212544,5.74530848549569e-06,2.26139539474762e-05,3.17302132370855,"NS"
"NTMT1",0.314908181965604,8.31544483554027,4.74334139866049,5.80384277876849e-06,2.28340748380779e-05,3.1632663814146,"NS"
"TSC1",-0.394746848596147,8.16873602920017,-4.74333402706798,5.80402085425072e-06,2.28340748380779e-05,3.16323685541612,"NS"
"AK1",-0.483960689947327,9.58428240046015,-4.742656314354,5.82041498892251e-06,2.28930731720876e-05,3.1605224954489,"NS"
"CLDN6",0.39919280222192,7.14026430924442,4.74238974327332,5.82687573458589e-06,2.29098891285881e-05,3.15945490359534,"NS"
"QDPR",-0.393041987972001,10.0403552284102,-4.7423644968841,5.82748797836721e-06,2.29098891285881e-05,3.15935379633408,"NS"
"MYD88",-0.33881826046448,10.6989980035191,-4.74178461590008,5.84156769476913e-06,2.29597301907677e-05,3.15703157840309,"NS"
"FAM162A",0.308562180614491,8.96669700043784,4.74152541538444,5.84787182921981e-06,2.29789934786377e-05,3.15599363501667,"NS"
"SENP8",0.282380576852068,5.56258750655509,4.74080533647239,5.86541981038758e-06,2.30424192023334e-05,3.15311035252397,"NS"
"ATP6V1D",0.371286435288182,10.5693469905884,4.74048804739245,5.87316817762353e-06,2.30673257585415e-05,3.1518399840765,"NS"
"CSPG4",-0.448863801883757,6.0996100317799,-4.7401626654619,5.88112447615274e-06,2.30889280140328e-05,3.15053727377079,"NS"
"IZUMO4",0.244629537076111,6.44938984828709,4.74014781588902,5.88148782968278e-06,2.30889280140328e-05,3.15047782297013,"NS"
"PAX9",0.371518147251052,4.68325473591134,4.73964036355883,5.89391773771987e-06,2.3132179417296e-05,3.14844629590262,"NS"
"C11orf86",0.244619243342096,6.60601990155615,4.73948467144704,5.89773647368773e-06,2.31416214580876e-05,3.147823030288,"NS"
"COBLL1",-0.356425616802808,6.93336737498516,-4.73896048404415,5.91061110247382e-06,2.31865841045069e-05,3.14572470987086,"NS"
"FES",-0.359238638192442,7.05784379251383,-4.73860661533125,5.91931790524851e-06,2.3212350496597e-05,3.14430826446691,"NS"
"B4GALNT1",0.195460369201649,5.21843980067176,4.73857834901967,5.92001392259652e-06,2.3212350496597e-05,3.14419512481917,"NS"
"SARS2",0.351277982605894,6.95670192696698,4.73766241991676,5.9426103234838e-06,2.3295373833896e-05,3.1405292477082,"NS"
"NAMPT",-0.95166233413863,10.1571062465366,-4.73684009501079,5.96296863637105e-06,2.33695861034901e-05,3.137238421751,"NS"
"ZNF281",0.411634121932488,8.95322742485539,4.73659780855035,5.96897980280698e-06,2.33875481364528e-05,3.13626890083444,"NS"
"FAM120B",-0.237668127886586,7.87877649979545,-4.73637164224824,5.97459632313176e-06,2.34039556518182e-05,3.13536391616645,"NS"
"NOX4",0.858675770237183,5.67036114947046,4.73473135032999,6.01548415555035e-06,2.35584886417034e-05,3.12880131770212,"NS"
"DDX19B",-0.369183202192679,7.61085720299794,-4.73453730261624,6.02033911009255e-06,2.35718656335395e-05,3.12802506062429,"NS"
"ING5",-0.193099540764074,6.26713682808001,-4.73416402409852,6.02968898594649e-06,2.36028313125792e-05,3.12653188047841,"NS"
"CREB3L1",0.537355609817262,7.88495151013177,4.7336089542191,6.04361838697899e-06,2.36517041677281e-05,3.12431165191387,"NS"
"TMEM161A",0.265699927192081,9.06228079121832,4.73344858114916,6.0476487280093e-06,2.36618229496742e-05,3.12367020758145,"NS"
"ZBTB44",-0.381342473631085,8.89458201643646,-4.73294108386847,6.06041982369771e-06,2.37061275071701e-05,3.12164046834716,"NS"
"CDPF1",0.223495877837933,6.68556736051188,4.73248403966333,6.07194363207293e-06,2.37455331437656e-05,3.11981264425309,"NS"
"LANCL2",0.329070717733061,6.88114632665477,4.7321531336746,6.08030026566069e-06,2.37725370615877e-05,3.11848935120219,"NS"
"LRFN3",0.369794924969182,6.47949056118558,4.73137396107294,6.10002136274442e-06,2.38439498517967e-05,3.11537369053361,"NS"
"PADI4",-0.489005095498621,5.09011154119509,-4.73100503088658,6.10938070097606e-06,2.38748358674746e-05,3.11389858007879,"NS"
"MYL4",-0.22208634886348,6.19096748842065,-4.73072896359402,6.11639331148891e-06,2.38922227871369e-05,3.11279481917922,"NS"
"FGD4",-0.493166060518512,6.63226877101572,-4.73071502927837,6.11674747505588e-06,2.38922227871369e-05,3.11273910874225,"NS"
"KBTBD12",0.527344713197127,4.4561875939725,4.73064312843212,6.11857526915924e-06,2.3893663747804e-05,3.11245164556532,"NS"
"ADCK2",0.231867300066148,7.98127522838245,4.73015188536268,6.13107734166914e-06,2.3936778236438e-05,3.11048771139081,"NS"
"DHX8",0.168430599577782,7.58299341456259,4.72823652677489,6.18005973553896e-06,2.41222636674588e-05,3.10283166067652,"NS"
"ACKR3",-1.03950659978711,8.94421360278925,-4.72800676796632,6.18596087097545e-06,2.41366558144553e-05,3.10191341412656,"Down"
"LCAT",-0.582106520077719,6.92831929341128,-4.72792698216993,6.18801136947446e-06,2.41366558144553e-05,3.10159455197984,"NS"
"UFSP1",0.308727114489281,6.33090877674403,4.72792088328997,6.18816813804481e-06,2.41366558144553e-05,3.1015701780947,"NS"
"TMEM117",0.475166956377273,6.95850048001666,4.72769073616829,6.19408676402272e-06,2.41539888145629e-05,3.10065042177985,"NS"
"CENPW",0.726192387089389,7.82027895886131,4.72723597316185,6.2057978978322e-06,2.41938962082113e-05,3.09883310442097,"NS"
"NCAPD2",0.431534966164672,7.05051613113558,4.72688624091129,6.21481884920766e-06,2.4223299169996e-05,3.09743559104892,"NS"
"HILPDA",0.643583469813594,8.122155548281,4.7265976879014,6.22227131313943e-06,2.42465761519385e-05,3.09628260041952,"NS"
"MBNL1",-0.264139180723641,8.72463964298542,-4.72440424000563,6.2792052266363e-06,2.44626125599071e-05,3.0875196727739,"NS"
"C1QB",-0.813184436253799,11.3727267726825,-4.72361413025127,6.29983695779986e-06,2.45371533162535e-05,3.08436383112605,"NS"
"COPS6",0.26257226427073,9.49219497331531,4.72331889096779,6.30756322984072e-06,2.45614052730222e-05,3.08318468489039,"NS"
"TGFA",0.298518824385721,6.4648806415132,4.72222663867123,6.336226822208e-06,2.46671554300268e-05,3.07882281514719,"NS"
"CH25H",-1.20867465521642,8.67858852119918,-4.72197043138286,6.34296862592584e-06,2.46875333068948e-05,3.07779976098203,"Down"
"TFAP2D",0.645758903436295,5.30217721302919,4.72157593721583,6.35336287925818e-06,2.47221138599407e-05,3.07622459188194,"NS"
"TSC22D3",-0.645861247806103,11.6432476040374,-4.72106288372797,6.36690565319534e-06,2.4768926552977e-05,3.07417616448441,"NS"
"NEK5",-0.735830653664411,4.94879307615511,-4.7209055719008,6.37106371991926e-06,2.4779216719268e-05,3.07354810883056,"NS"
"HSPB9",0.303579915076869,5.18112730033679,4.72076203502773,6.37485998176208e-06,2.47859421758945e-05,3.07297506118814,"NS"
"NKX3-2",0.423270072950231,4.69803687437881,4.72072576266017,6.37581965972913e-06,2.47859421758945e-05,3.07283025154883,"NS"
"COX6B1",0.263743897628911,12.5374834681851,4.72042417368028,6.38380438561667e-06,2.48110935518818e-05,3.07162625189798,"NS"
"OR51E1",0.40133100677038,4.76112247605233,4.72032660667402,6.38638959597979e-06,2.48152523850432e-05,3.07123675746098,"NS"
"RGL1",-0.456525274012984,9.93539445489705,-4.71994083800775,6.3966211533937e-06,2.48491131997823e-05,3.06969679563551,"NS"
"MC1R",0.365340478211083,6.33359454903138,4.71962867954589,6.40491200243442e-06,2.48754206250583e-05,3.06845074394222,"NS"
"PPP2R5D",0.182810499239444,7.80544314429655,4.71909931962033,6.41899546355022e-06,2.4924207610722e-05,3.06633781248972,"NS"
"JPH4",-0.270389045164098,6.47616117495657,-4.71797227259991,6.44908018977971e-06,2.5035087781041e-05,3.06183976525931,"NS"
"DENND2B",0.3769621036549,9.25229078662738,4.71674248909222,6.4820631076757e-06,2.51571634069935e-05,3.0569325388438,"NS"
"PPP1R16A",0.57926796770163,7.73636526711611,4.7166471736601,6.48462628816186e-06,2.516114886224e-05,3.05655223673993,"NS"
"IL12A",-0.411872467659568,4.36436442358948,-4.71632915316469,6.49318545837175e-06,2.51883920978713e-05,3.05528339476692,"NS"
"ASTN2",0.164186002456742,5.15226577620551,4.71562984006809,6.51204519900535e-06,2.52555709849182e-05,3.05249347386643,"NS"
"GNB3",0.191059924965515,6.86985166487909,4.71482531349236,6.53380806710973e-06,2.53339745556636e-05,3.0492841539112,"NS"
"FGF7",-1.10765816793078,5.97506504445348,-4.7146142575106,6.53952889566205e-06,2.53501548528173e-05,3.04844229729363,"Down"
