"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"ELL2",-1.78391633154191,8.17903697161341,-2.86007164194731,0.0113067643667716,0.0742130681508967,-3.27828473815751,"NS"
"ARF3",-0.285403937848828,7.63801720844159,-2.8600412028987,0.0113074780521511,0.0742130681508967,-3.27834472958614,"NS"
"ERCC4",0.452966944083341,6.03150253114233,2.85971930271093,0.0113150281222416,0.0742262389339895,-3.27897914107157,"NS"
"GBP4",-1.15588719975048,6.54341526307302,-2.85938305087996,0.0113229200319162,0.0742262389339895,-3.27964181351617,"NS"
"SWSAP1",0.327664668234675,6.33636652142757,2.85919750991511,0.0113272770095839,0.0742262389339895,-3.2800074602763,"NS"
"ZNF253",0.775267191726916,6.07666271200652,2.85912876278323,0.0113288917817494,0.0742262389339895,-3.28014293881081,"NS"
"AMACR",0.61770621793477,6.78536591095573,2.85907572824012,0.0113301376402857,0.0742262389339895,-3.28024745218222,"NS"
"COPS5",0.691927047741106,6.95490462022911,2.85839540437155,0.0113461312384381,0.0743039279718412,-3.28158808974568,"NS"
"C3orf33",0.470273412406414,5.21248258359743,2.85735140775355,0.0113707169752323,0.0744245944819969,-3.28364518280616,"NS"
"DEPDC7",0.524653035478834,4.08724192132644,2.8572613555894,0.0113728400916841,0.0744245944819969,-3.2838226107938,"NS"
"THOC3",0.491852991323693,6.59892740230383,2.8563006708797,0.0113955136543523,0.0745458246700801,-3.28571532014138,"NS"
"RGS13",-0.436715526366951,4.58865865630342,-2.85563981051912,0.0114111363906806,0.0746208591486643,-3.28701721003822,"NS"
"DPY30",0.539893587729205,7.71954086748798,2.85472020174007,0.0114329105337303,0.0747161469248379,-3.28882867567062,"NS"
"GPRASP3",0.32936685517398,6.76638184026753,2.85467323831333,0.0114340235972902,0.0747161469248379,-3.28892118036619,"NS"
"MRE11",0.71866241628095,6.40448717388708,2.85434028526062,0.0114419178162648,0.0747405536744013,-3.28957699025258,"NS"
"MRC1",-1.67645439689518,8.12591912709979,-2.85400349391254,0.0114499084215103,0.0747529717233145,-3.29024033598546,"NS"
"MBNL2",-0.907994766517092,8.73256328675968,-2.85383725087803,0.0114538546474557,0.0747529717233145,-3.29056775997105,"NS"
"ZNF283",0.367286813211375,5.08054313224441,2.85369836484654,0.0114571524932767,0.0747529717233145,-3.29084129839003,"NS"
"BMP1",-0.649011166517301,7.63224755837775,-2.85355917909222,0.0114604583805081,0.0747529717233145,-3.29111542293594,"NS"
"H1-5",1.11327052380654,6.76052612042547,2.85315866477831,0.0114699764100301,0.0747805604569466,-3.29190420734081,"NS"
"LAPTM5",-1.81759393875544,9.53839348039303,-2.85303104426111,0.0114730108614247,0.0747805604569466,-3.29215553956908,"NS"
"ZNF526",0.291008961685764,6.64858041501948,2.85272189398418,0.0114803648018391,0.0747888177041151,-3.29276435675474,"NS"
"ARHGDIB",-1.33194749012255,8.18333116793589,-2.85262582208908,0.0114826510523229,0.0747888177041151,-3.29295354927089,"NS"
"CXCL1",-0.959580730444438,6.9236847590062,-2.85236009560346,0.0114889769231968,0.0747888177041151,-3.29347682887162,"NS"
"DHRS11",0.250754998739752,7.10654641211422,2.85227828466511,0.0114909251909328,0.0747888177041151,-3.29363793128228,"NS"
"FAM210A",0.502489312273115,6.42683766399784,2.85175636240245,0.0115033619374791,0.0748426553282038,-3.29466566846731,"NS"
"GDAP1",1.32627569751258,6.70113837577386,2.85147312774956,0.0115101165271394,0.0748594983686919,-3.29522337200578,"NS"
"TMEM9",0.242973234648709,7.08877832392689,2.8511768537065,0.0115171861991717,0.0748783777131389,-3.29580673216555,"NS"
"CEP295",0.867137953324177,6.44235547289976,2.85011538785007,0.0115425494357048,0.0750161350306025,-3.29789658985871,"NS"
"OSMR",-1.55845952561742,7.67950398848429,-2.84972040766474,0.0115520011339002,0.075033782320127,-3.29867418068501,"NS"
"GMDS",0.556581150524741,6.98024639658412,2.84965296377514,0.0115536157862989,0.075033782320127,-3.29880695294574,"NS"
"DAP3",0.563718694932547,7.10896078723193,2.84903440654643,0.011568434682753,0.0751028797865145,-3.30002461896364,"NS"
"ABCB4",0.376589322336636,4.87020777770039,2.84864081707319,0.0115778735815814,0.0751370127342066,-3.30079937952125,"NS"
"ACOT13",0.562388778405889,7.19133820231137,2.84820711919737,0.011588282996554,0.075177417129269,-3.30165305237716,"NS"
"SMIM28",0.421134559194158,5.62699505515256,2.84707656170737,0.0116154608161938,0.0752476839342007,-3.3038782022119,"NS"
"MKNK1",-0.446993023586765,6.96083860968299,-2.84702718222684,0.0116166492730961,0.0752476839342007,-3.30397538397318,"NS"
"LYRM2",0.298596471087475,6.01540595660406,2.84700695301891,0.0116171361802798,0.0752476839342007,-3.30401519610682,"NS"
"MIS18A",0.795902921949015,5.49212319672261,2.84698995530137,0.011617545322371,0.0752476839342007,-3.30404864843029,"NS"
"PTPRU",-0.301710146360505,6.70245048772473,-2.84688294763501,0.0116201213621971,0.0752476839342007,-3.30425924320452,"NS"
"ZCCHC24",-0.295188139872155,6.98747850264234,-2.84671196015897,0.0116242387646823,0.0752476839342007,-3.30459574726735,"NS"
"JCHAIN",-2.99056571659661,9.95544743512506,-2.84571873695632,0.011648183722525,0.0753755352876392,-3.30655028854662,"NS"
"NUCKS1",0.339053980150387,8.86573972370136,2.84418307731525,0.0116853001295336,0.0755884965182575,-3.3095718541027,"NS"
"NPIPB6",-0.436195560794813,8.67161197601188,-2.84083967304906,0.0117665063499021,0.0760864048606477,-3.31614855443965,"NS"
"SAMSN1",-1.65772998074555,6.80031409337321,-2.84057748435782,0.0117728976087343,0.076100348931279,-3.3166641934775,"NS"
"CREM",-0.251313914484128,5.53529066425738,-2.84031299225738,0.0117793484279897,0.076110100050262,-3.31718434725968,"NS"
"CCL5",-1.01774786026371,7.33052630288457,-2.84016837865613,0.0117828769248653,0.076110100050262,-3.31746873984387,"NS"
"SNX2",-0.75997186115053,7.56696170608678,-2.83949457491129,0.01179933090564,0.0761889961819441,-3.31879376057758,"NS"
"TMEM126B",0.56118768690728,6.64667918813165,2.83914239768397,0.0118079397776938,0.076204958068859,-3.31948626985776,"NS"
"NEUROD6",0.383350421909095,4.36602389211048,2.83904653108661,0.0118102842638716,0.076204958068859,-3.3196747739358,"NS"
"NDUFB7",0.26990169158508,7.500520213766,2.83839994640333,0.0118261087483142,0.0762664961867984,-3.32094611124957,"NS"
"TK1",0.359265371661682,6.87774662354052,2.83831008349815,0.0118283096757155,0.0762664961867984,-3.32112279553288,"NS"
"METTL8",0.450758354397929,6.02449498098001,2.83767284167059,0.0118439284378278,0.0763191948267464,-3.32237565984476,"NS"
"HIPK3",-0.85268136753446,8.37385940476925,-2.8375916420004,0.0118459200731904,0.0763191948267464,-3.32253529793847,"NS"
"GUCY1A1",-0.809263586785685,7.29980261513949,-2.83735163124207,0.0118518088667016,0.0763191948267464,-3.32300714923331,"NS"
"JUP",-0.367115577538932,7.96461826503773,-2.83728391077462,0.011853470938311,0.0763191948267464,-3.32314028259261,"NS"
"KIF2A",0.652271681531269,7.37540028354731,2.83702359076807,0.0118598621081335,0.076332995015458,-3.32365204277697,"NS"
"SPC24",0.387221359734318,6.36014451673495,2.83659511838813,0.0118703888978876,0.0763733936609527,-3.32449433925551,"NS"
"B4GALT4",0.368187830975534,6.29927950252978,2.83587946986189,0.0118879912905976,0.0764321630505115,-3.32590107985014,"NS"
"EPHA7",1.59139251839589,5.44665657529941,2.83571313246002,0.0118920862187667,0.0764321630505115,-3.32622803081314,"NS"
"FAM216B",-1.27595431222618,5.23261714393068,-2.83566125464095,0.01189336363728,0.0764321630505115,-3.32633000003094,"NS"
"P2RY14",-1.08809988654019,5.81838858240812,-2.83538335549052,0.0119002087794454,0.0764321630505115,-3.32687621870144,"NS"
"RNASEH1",0.241917717635919,6.78946069703742,2.83535977545668,0.0119007897726951,0.0764321630505115,-3.32692256514138,"NS"
"SLC44A4",-1.02172089048993,7.13989782274032,-2.83490252730024,0.0119120614417238,0.0764772219034572,-3.32782125981379,"NS"
"RD3L",0.440450075983422,4.35771353499137,2.83390082664937,0.0119367906481396,0.0766007051251754,-3.32978988246568,"NS"
"RNASE6",-0.894463429741784,6.84019805093213,-2.83377823395627,0.0119398205373187,0.0766007051251754,-3.3300307962171,"NS"
"HAUS1",0.723139238330495,6.13720329889458,2.8331350631076,0.0119557287820386,0.0766558031280171,-3.33129467260303,"NS"
"ZNF684",0.458235540702315,6.26118160263138,2.83308611770031,0.0119569402430624,0.0766558031280171,-3.33139085004785,"NS"
"NLRC4",-0.40790287685383,4.8318449301348,-2.82979373417765,0.0120387047085838,0.0771524691916017,-3.33785914307688,"NS"
"XYLB",0.3452152083146,6.14089857611414,2.82952898117451,0.0120453031900232,0.0771672364794,-3.33837917822136,"NS"
"SLC19A2",-1.06247647832374,7.55692022773813,-2.82914605227712,0.0120548531901466,0.0772008951628417,-3.33913131008345,"NS"
"MYO19",0.389629554524923,6.88286156713671,2.82762819559211,0.0120927798031183,0.0774161927545552,-3.34211229478091,"NS"
"TGOLN2",-0.582982404357028,7.82619051813507,-2.82669414636532,0.0121161762967992,0.0775383504463968,-3.34394645897107,"NS"
"LYZL4",0.38828650300304,5.52745738054843,2.82589826084088,0.0121361466112212,0.0775652937031718,-3.34550916136808,"NS"
"KRTAP21-1",0.766482153099471,8.24337313860878,2.82585230554941,0.0121373006923271,0.0775652937031718,-3.34559938916766,"NS"
"OR4Q3",0.653476724425099,4.16490141236491,2.82567566641003,0.0121417376436751,0.0775652937031718,-3.34594619490276,"NS"
"AHSA1",0.475941264746795,7.9655265131273,2.82545936966745,0.0121471728844717,0.0775652937031718,-3.34637085316693,"NS"
"CAMTA2",-0.325909437407518,7.37014751182131,-2.8254094326067,0.0121484280693505,0.0775652937031718,-3.34646889377228,"NS"
"JPT1",0.691329846378824,7.10980271298477,2.82534606757798,0.0121500209516564,0.0775652937031718,-3.34659329648114,"NS"
"CDC40",0.550618329667451,7.12842811119208,2.82532299119811,0.0121506011004134,0.0775652937031718,-3.34663860143989,"NS"
"MALSU1",0.497212790641533,6.30743603687903,2.82511568495151,0.0121558140602761,0.0775710151502705,-3.34704559237923,"NS"
"RYBP",-0.532178652078573,7.60379730742933,-2.8244944191971,0.0121714495021674,0.0776432188689912,-3.3482652255624,"NS"
"GRIP1",0.566281010497342,5.54611923693916,2.82428806062036,0.0121766472540431,0.0776488116235469,-3.34867031770481,"NS"
"C2orf80",0.306303471045512,4.05287251234855,2.82374518908745,0.0121903313547263,0.0777084974971379,-3.34973595589168,"NS"
"CDC25A",0.667929797883315,5.51152080791554,2.8226956519849,0.0122168291782153,0.077849794444159,-3.35179597363455,"NS"
"INSL6",0.262868233682774,5.22888226327023,2.82215511479284,0.0122304979662909,0.0779092692145506,-3.35285683644306,"NS"
"RNF166",-0.284037904435599,6.96709363463055,-2.82173731175315,0.0122410732761372,0.0779490031084992,-3.35367677516555,"NS"
"WFDC10B",0.498220054306023,5.94157992112891,2.82137978964153,0.0122501298060279,0.077979040954418,-3.35437838134982,"NS"
"PCDH18",-0.591724806690843,6.21990615607695,-2.82119614709013,0.0122547842491911,0.0779810456650015,-3.35473875277128,"NS"
"TBC1D9",-0.766545792485026,7.37027041451848,-2.8198704148225,0.0122884359610173,0.0781653337113551,-3.35734008146824,"NS"
"CEP95",0.405976393911757,7.0758976854623,2.8197127183364,0.0122924448006839,0.0781653337113551,-3.35764948439636,"NS"
"UBAP2L",-0.456678867904616,8.95707069293866,-2.81867093903051,0.0123189599655366,0.0783062294236619,-3.35969333043181,"NS"
"OR13G1",0.53156405661006,4.21155778147716,2.81758682967641,0.0123466113278186,0.0784542452478431,-3.36181996270758,"NS"
"SNX11",0.255084597341226,6.68752361103668,2.81559892944776,0.0123974711019214,0.0787495778372312,-3.36571881658541,"NS"
"STEAP1B",0.684488672968165,5.54520414420849,2.81508844174402,0.0124105644708013,0.0788040752555709,-3.36671988783762,"NS"
"PTGR2",0.628276981779626,6.29489517107597,2.81486052594638,0.0124164145483896,0.0788040752555709,-3.36716681380408,"NS"
"NDUFA11",0.305546250630686,7.75984218831164,2.81475178901735,0.0124192065177394,0.0788040752555709,-3.36738003470028,"NS"
"FRY",-0.836418946561024,6.31846415785583,-2.81388983547572,0.0124413598756639,0.0789167797266783,-3.36907013375293,"NS"
"POLR3G",0.651782010049092,6.0328876948042,2.81315010682454,0.0124604023999382,0.0790096792967144,-3.37052044243116,"NS"
"SORBS3",-0.324356280721131,6.94491152224165,-2.81274795584876,0.0124707666434363,0.0790196537754982,-3.37130884563339,"NS"
"TNFRSF10B",-0.82478477461203,6.93085769419256,-2.81274782305474,0.0124707700671849,0.0790196537754982,-3.37130910596543,"NS"
"RASGRP4",-0.399036003454885,6.71253212822184,-2.812261287309,0.0124833202394094,0.0790480816493534,-3.37226289342009,"NS"
"INTS8",0.697365381097389,6.11240833717101,2.81223284456585,0.0124840542972101,0.0790480816493534,-3.3723186499003,"NS"
"ZFP62",0.50063231540305,6.45099567437089,2.81097819316367,0.0125164762893409,0.0792254592882904,-3.37477796726212,"NS"
"SLC39A10",0.453444136252382,6.96283896837544,2.80875628107136,0.0125740938266914,0.0795621359386071,-3.37913238934987,"NS"
"ATF6B",-0.462917030462632,7.89080068735668,-2.80741689410369,0.0126089501152481,0.0797546052696261,-3.38175672593882,"NS"
"LSP1",-0.3100953193042,7.55588146304259,-2.80721558174014,0.0126141971599961,0.0797597195514181,-3.38215113313679,"NS"
"ANKEF1",0.679649332892787,6.19586005583254,2.80687180585738,0.0126231622887939,0.0797883314560769,-3.38282463058085,"NS"
"CDC123",0.638979810369685,7.97113188865817,2.80602143105444,0.0126453652191849,0.0799005671549765,-3.38449049861154,"NS"
"HIGD2A",-0.338138237841583,7.4332616956678,-2.80401660270916,0.0126978601653635,0.0802040587597825,-3.38841726232494,"NS"
"C7orf25",0.283883844865998,6.22099602167408,2.8030516743831,0.0127232012288185,0.0803358840765524,-3.39030689308633,"NS"
"VWA5A",-0.616677739916731,6.22794375878717,-2.80236743623086,0.012741200425623,0.0804195144654464,-3.39164671502738,"NS"
"OR2V2",0.70769582671231,5.08881191850318,2.80220805281256,0.0127453966164492,0.0804195144654464,-3.39195879175628,"NS"
"NPIPB5",-0.977184826894089,9.9917069765465,-2.80124560450857,0.0127707640547933,0.0805512917039787,-3.39384316521587,"NS"
"FOXO4",-0.259789496119012,6.57058145630815,-2.80068840392892,0.0127854726239879,0.0806157694923027,-3.39493400820697,"NS"
"FRA10AC1",0.602036680716596,6.47572213181682,2.79983675964824,0.0128079853808966,0.080729392246479,-3.39660115114073,"NS"
"IMPA1",0.793681102059953,6.70243745421905,2.79903500145934,0.0128292144762449,0.0808348471732539,-3.39817048598009,"NS"
"MRPL27",0.401159385244893,7.84448771274203,2.79857070307158,0.0128415238142865,0.0808583596631479,-3.39907922023159,"NS"
"OR5I1",0.703183903777601,4.50730759228456,2.7984504187959,0.0128447146177962,0.0808583596631479,-3.39931463492629,"NS"
"OAZ3",0.304253022172255,6.17276084262326,2.79838519997172,0.0128464450104779,0.0808583596631479,-3.39944227672363,"NS"
"IL1B",-0.976687972375445,7.0814571849523,-2.79774210092414,0.0128635198635716,0.0809374831752034,-3.40070085320635,"NS"
"WDR37",-0.235934757259461,6.87224139854201,-2.79743301673123,0.0128717341352901,0.0809494909270906,-3.40130571208994,"NS"
"RPL34",0.265110416395043,5.80547814981522,2.79726090718685,0.0128763103460268,0.0809494909270906,-3.40164251035625,"NS"
"ADSS1",0.323906925506241,6.81335290234888,2.79716194421276,0.0128789423795521,0.0809494909270906,-3.40183616622248,"NS"
"POGLUT2",0.334106493055533,5.52342896380054,2.79677388413205,0.0128892683047039,0.0809860669354996,-3.40259552034568,"NS"
"LDHB",0.981834730698509,9.1401463589968,2.79370020244778,0.0129713396135766,0.0814732516099165,-3.40860885054667,"NS"
"SPAST",0.716650147213278,7.41856809775015,2.79343039158848,0.0129785680021679,0.0814776085419243,-3.40913660179011,"NS"
"LYPLAL1",0.394418730029767,5.36201297538374,2.7932281602182,0.0129839884517846,0.0814776085419243,-3.40953215613426,"NS"
"TEFM",0.540830775715629,4.79009829759655,2.79293018875722,0.0129919790333788,0.0814776085419243,-3.41011495589595,"NS"
"CNN2",-0.936414036483562,8.5525574019819,-2.792918789145,0.0129922848266735,0.0814776085419243,-3.41013725188637,"NS"
"ONECUT1",0.816475756377393,5.43683887889252,2.79282862432577,0.0129947037329524,0.0814776085419243,-3.41031360014635,"NS"
"TRAPPC10",-0.551656660060794,7.74489109733348,-2.79199928146788,0.0130169734566019,0.0815835090415422,-3.41193557593526,"NS"
"CST9",0.389213571847411,5.4971550454159,2.79186161941385,0.0130206735632244,0.0815835090415422,-3.41220479106141,"NS"
"CAPN8",-0.829463849738413,6.30859282329158,-2.79118755262532,0.0130388059477997,0.0816686451313911,-3.41352294794751,"NS"
"TM4SF18",-0.529385348868225,6.29690429603621,-2.79100175982551,0.0130438080626799,0.0816715090196366,-3.41388625242922,"NS"
"RYR2",-0.581461053723451,5.57160338382875,-2.79069940565761,0.0130519523369036,0.0816940381379858,-3.41447746705731,"NS"
"FLII",-0.394233720911741,7.98178164185416,-2.78973354159645,0.0130780020122271,0.0818089088305597,-3.4163659466414,"NS"
"GPSM2",0.842482401698674,6.85794888197784,2.78968139497456,0.013079409853656,0.0818089088305597,-3.41646789870551,"NS"
"GLT8D2",-0.670996186721925,6.34578860144001,-2.78902594799714,0.0130971179504321,0.0818911654729524,-3.41774931137649,"NS"
"PNKD",-0.244866837665239,7.03593312102263,-2.78861012475115,0.0131083641923852,0.0819329754911865,-3.41856220244376,"NS"
"DHFR2",0.392531833564735,6.12656236892349,2.78828519159997,0.0131171587449154,0.0819594376377363,-3.41919738466163,"NS"
"SPATA45",0.457427618867313,4.42742742725445,2.78773746321293,0.0131319963296558,0.0819867673602406,-3.42026803296994,"NS"
"NAA35",0.439376895186635,7.10064659560786,2.78762345027542,0.0131350869017111,0.0819867673602406,-3.42049088596836,"NS"
"KHDC1",0.37940424946652,5.78730033089484,2.78761854113617,0.0131352199905472,0.0819867673602406,-3.42050048144602,"NS"
"KIF24",0.624754924837051,6.28450516801613,2.7865888111066,0.0131631652473833,0.0821326664914852,-3.42251308229258,"NS"
"CCDC167",0.517380631349856,6.89533121191024,2.78640302425918,0.0131682133288216,0.0821356450950794,-3.42287617500319,"NS"
"COA1",0.375571013119378,6.03360203802928,2.78584621613539,0.0131833537774314,0.0821624852167124,-3.42396432494062,"NS"
"TOMM5",0.611973630013365,8.66214290312764,2.78578268831337,0.0131850822636176,0.0821624852167124,-3.42408847042981,"NS"
"BZW2",0.731260361896605,6.87502047630776,2.7855978192963,0.0131901134882334,0.0821624852167124,-3.42444973437524,"NS"
"PPP6R1",-0.229676099093553,7.81992639485233,-2.78557240730638,0.0131908052226052,0.0821624852167124,-3.42449939288343,"NS"
"ZNF292",0.415274718060385,7.7252150295706,2.7850997001636,0.0132036790795512,0.0821895666000989,-3.42542309968206,"NS"
"ERCC8",0.649799251514754,5.61848626373033,2.78507689636066,0.0132043004326369,0.0821895666000989,-3.42546765877082,"NS"
"PDPK1",-0.531164962495319,8.09301543059958,-2.7847304000548,0.0132137451679723,0.0822198755777227,-3.4261447044527,"NS"
"CASQ2",-0.59007293578842,5.14614197401477,-2.7840526822731,0.013232237164285,0.0822953329363531,-3.42746886744785,"NS"
"ARHGAP9",-0.288792366955056,6.57414789769634,-2.78395035949557,0.0132350312847001,0.0822953329363531,-3.42766878202724,"NS"
"DIAPH2",-1.06416961541486,7.08983349606834,-2.78375860170633,0.013240269136475,0.0822994245529078,-3.42804342488686,"NS"
"PROS1",-0.996666133489079,7.00435101896852,-2.78057271568183,0.0133275851847697,0.0827926737402482,-3.43426651503301,"NS"
"LYZL1",0.422439841927955,4.26069404472563,2.78052717918707,0.0133288372359787,0.0827926737402482,-3.43435544549891,"NS"
"NR1H2",-0.327043334448763,7.43884230681655,-2.78009389926809,0.0133407561968001,0.0828380749331365,-3.43520159467116,"NS"
"USP18",0.421456395405455,7.34680710640593,2.77992486031061,0.0133454090292708,0.0828383420573392,-3.43553169756073,"NS"
"SH3PXD2B",-0.392404698903463,7.27936906388437,-2.77869931127099,0.0133791894605046,0.0830193489659074,-3.43792477350809,"NS"
"KRTAP20-1",0.574294290644586,5.38034477968972,2.7780187848682,0.0133979828257048,0.0830868924332205,-3.43925345386826,"NS"
"ZNF155",0.253715125360165,5.25624984703825,2.77797033142127,0.01339932188489,0.0830868924332205,-3.43934805165565,"NS"
"CPAMD8",-0.372860269422708,6.6440317224679,-2.7773527477619,0.0134164007579552,0.0831640985237855,-3.44055373847295,"NS"
"COL4A3",-0.343773698578944,6.20779414217941,-2.7768409351841,0.0134305705406906,0.0832113954746806,-3.44155286349685,"NS"
"AP2A2",-0.406032524082334,7.58066627800481,-2.77674269373533,0.0134332920574317,0.0832113954746806,-3.44174463652079,"NS"
"TMEM154",-0.799428306042008,6.62460210515877,-2.77637789193202,0.0134434025807534,0.0832453288684146,-3.44245673079037,"NS"
"NBPF12",-0.321311794765919,7.79662668487453,-2.77611690535116,0.0134506403653758,0.0832614562059263,-3.44296615800259,"NS"
"ACSS3",-1.09364960229161,6.37404454056136,-2.77591252901892,0.0134563108407101,0.0832678739006753,-3.44336507473215,"NS"
"APIP",0.505506127884899,7.1300845230762,2.77562564433291,0.0134642744294413,0.0832884721160279,-3.44392502055875,"NS"
"ARMC10",0.313929255664128,6.73682969510453,2.77534525401576,0.0134720621425661,0.0833079685829022,-3.44447227165202,"NS"
"ALG14",0.282489808005893,6.36689236309389,2.77424540761285,0.0135026519173346,0.083463428387288,-3.44661871333263,"NS"
"TNFSF18",0.450869277562978,4.24321866231082,2.77410753164466,0.013506491360614,0.083463428387288,-3.4468877694132,"NS"
"PHLDB1",-0.315310249738468,7.2458912019857,-2.77378153404199,0.0135155736384795,0.0834811115026421,-3.4475239147306,"NS"
"PPARG",-0.642945330684392,5.5464984945473,-2.77367137134569,0.0135186440997601,0.0834811115026421,-3.44773887832229,"NS"
"KLRD1",-0.421953158140743,4.25916207482405,-2.77297119725636,0.013538175154533,0.0835518300867746,-3.44910508017966,"NS"
"NOL8",0.472654625761588,6.48506328023172,2.77292749695354,0.0135393950591368,0.0835518300867746,-3.44919034571499,"NS"
"MAN2B2",-0.414864139654851,7.56916647378935,-2.77223469054446,0.0135587491129619,0.0836425408719278,-3.45054204908759,"NS"
"UCP2",-0.68306242432987,7.50187866690275,-2.77165288125742,0.0135750230268958,0.0837141948501432,-3.45167710237695,"NS"
"RBBP5",0.441992329113279,6.71050571646664,2.77085389388367,0.0135974024303903,0.0838234379671059,-3.4532357170586,"NS"
"MYO15B",-0.355332388566021,7.08168982671022,-2.76989140489331,0.0136244087967662,0.0839611200541459,-3.45511307757393,"NS"
"KRTAP21-2",0.61270663553959,5.5437413662628,2.76904883546161,0.0136480928813277,0.084078241027583,-3.45675634956935,"NS"
"GPN1",0.684542388190513,7.14540699228541,2.76853442404419,0.0136625722022086,0.0841240684354205,-3.45775952784091,"NS"
"PAQR3",0.481792289437342,5.60973881866196,2.76845196488367,0.0136648945889256,0.0841240684354205,-3.45792032948236,"NS"
"FCHSD2",-0.83604710796682,7.83407294140537,-2.7680956946634,0.0136749329967574,0.0841570362848395,-3.45861506477641,"NS"
"ZNF544",0.377092452939742,6.17475947201268,2.76779278067534,0.0136834736210025,0.0841807671925421,-3.45920573019029,"NS"
"FNBP1",-0.598222800212624,7.39815443532237,-2.76740905633553,0.0136943000808242,0.0841818779646195,-3.4599539396429,"NS"
"MED15",-0.369953856442547,7.99337476600862,-2.76739025190257,0.0136948308447021,0.0841818779646195,-3.45999060477994,"NS"
"CDA",-0.38940161562336,6.41739635249297,-2.76716042647938,0.013701319379892,0.0841818779646195,-3.46043871462297,"NS"
"CKS1B",0.4214077629988,7.3021707103644,2.76712242679852,0.0137023924900675,0.0841818779646195,-3.46051280455459,"NS"
"GATB",0.248733664573107,6.18018428224126,2.76598177163601,0.0137346423838618,0.084336030095959,-3.46273663688917,"NS"
"BRI3BP",0.670448552467826,7.3279675504301,2.76590306584959,0.0137368703445115,0.084336030095959,-3.46289007090397,"NS"
"FBXO7",-0.676218456975057,8.29711535673164,-2.76520674243917,0.0137565966991727,0.0844280694750477,-3.46424746261196,"NS"
"TNFAIP6",-0.847782848056922,6.42812072169396,-2.76504232525407,0.0137612585137682,0.0844280694750477,-3.46456795543158,"NS"
"TDG",0.582006073221346,6.87816887222314,2.76466205203084,0.0137720464637912,0.0844654180731495,-3.46530918411222,"NS"
"WWC3",-0.499974752447031,7.31921227433393,-2.76391638756118,0.0137932238909151,0.0845664392083744,-3.46676253228424,"NS"
"SETD7",-0.614197953611863,7.21781262993297,-2.76374287250311,0.0137981563563353,0.0845678273271982,-3.46710070508864,"NS"
"FEM1A",0.414314987488993,6.87984225117575,2.76289586849757,0.0138222583694387,0.0846866631090397,-3.46875137227596,"NS"
"SH3RF1",-0.510823450734777,7.12627606738851,-2.76267145448301,0.0138286510157023,0.0846969525399354,-3.46918868809632,"NS"
"CYB5A",-0.962670340405335,8.26358221678676,-2.76225289692715,0.0138405816535641,0.0847411421855354,-3.4700042991095,"NS"
"CPQ",-0.599162905892046,6.96955049617379,-2.76100473620008,0.0138762184838788,0.0849303971918606,-3.47243624259434,"NS"
"CHD1L",0.506375742236062,6.47455636278841,2.76021373818782,0.0138988484889887,0.0850261146398585,-3.47397724503535,"NS"
"KIFAP3",0.529447823549549,7.08435260304362,2.76012741696791,0.013901320245515,0.0850261146398585,-3.47414540468961,"NS"
"PTPRC",-1.76361838458534,7.59666312565098,-2.75968939861261,0.0139138691810212,0.0850494270147381,-3.47499866663156,"NS"
"PTPN13",-1.39641169998547,7.46478818240488,-2.75945788082433,0.0139205064294257,0.0850494270147381,-3.47544964564095,"NS"
"SIX1",1.03405786748027,6.0125258139957,2.75937000725078,0.013923026425804,0.0850494270147381,-3.47562081326157,"NS"
"GH2",0.282507059335169,5.61055742062592,2.75933386162571,0.0139240631206099,0.0850494270147381,-3.47569122024058,"NS"
"SCGB3A1",-0.928502424520995,7.95454160657728,-2.75861917909624,0.0139445762823219,0.0851457817850236,-3.47708326378288,"NS"
"CCNI",-0.722512872298992,9.29288839670238,-2.75765797156131,0.0139722113322645,0.0852850817126727,-3.47895528789697,"NS"
"LMNB1",0.797952161206467,7.16980572101941,2.75749570436532,0.0139768817831843,0.0852850817126727,-3.47927129333474,"NS"
"PLXNA2",-0.553428211422708,7.41006488723754,-2.75716248686586,0.013986477331559,0.0853146631527884,-3.47992019395414,"NS"
"AACS",0.474675922938413,7.05561119865253,2.75651801648838,0.0140050539665436,0.0853666406708764,-3.48117514510587,"NS"
"TM4SF1",-1.72598201740913,8.64812710800506,-2.75646102448659,0.0140066978869135,0.0853666406708764,-3.48128611846494,"NS"
"CDCA5",0.342608033415357,7.01529812624765,2.75637255811837,0.0140092500466563,0.0853666406708764,-3.48145837633369,"NS"
"PLAC1",0.338283519233797,4.85079311639863,2.75593566350439,0.0140218605706732,0.0854145201542362,-3.4823090505952,"NS"
"GOLGA6L2",0.297542014065203,5.74862504661182,2.75506338695802,0.0140470707395333,0.0855087880249165,-3.48400731465316,"NS"
"FGF10",-0.379443613967951,5.97180344294524,-2.75496981931927,0.0140497775885732,0.0855087880249165,-3.48418947356693,"NS"
"E2F6",0.366743142149842,6.761748650874,2.75490645104733,0.0140516110761034,0.0855087880249165,-3.48431283867753,"NS"
"SERPINA3",-1.39123095857456,7.33391113971454,-2.75430432974856,0.0140690442842922,0.0855858922778372,-3.48548499724749,"NS"
"VPS39",-0.697996714914247,7.32993541730101,-2.75340072686663,0.0140952454579825,0.0857162642571726,-3.48724388845951,"NS"
