"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation"
"COX6B1",0.674883258574578,11.6637664526841,8.35280841926477,3.74350612231666e-13,3.83238670406693e-12,19.190610449816,"NS"
"CRIP2",-1.35936039044967,8.22738375505805,-8.35078015384799,3.781695618263e-13,3.86862151163179e-12,19.1805524540289,"Down"
"KANK2",-1.33707851018003,8.57488543918478,-8.34736113984808,3.84695161789393e-13,3.9324710002415e-12,19.1635988383779,"Down"
"ANKRD22",2.30290962744264,7.07278665107798,8.34443168366705,3.90375541557319e-13,3.98759252449805e-12,19.1490737422157,"Up"
"CCDC191",-0.893363262950611,6.04613275305543,-8.3430884127414,3.930080870507e-13,4.0115228118501e-12,19.1424137186071,"NS"
"NR4A1",-2.12338385244517,8.2586331294398,-8.34265828884626,3.93854777443475e-13,4.01720263418949e-12,19.1402811771995,"Down"
"PDCD6IP",-0.608967916353707,8.58748226643913,-8.34193133377751,3.9528990724467e-13,4.02887158039284e-12,19.1366770004188,"NS"
"ANKS1A",-0.836283991308573,8.62307743046669,-8.34063809973401,3.97855855102904e-13,4.05204039034532e-12,19.1302654031914,"NS"
"NTN4",-2.22776270198596,7.47917474158849,-8.33651704583482,4.06143780168474e-13,4.13053637769864e-12,19.1098352259286,"Down"
"SMAD7",-1.17852050430527,7.96350754006385,-8.33650908272767,4.06159960266444e-13,4.13053637769864e-12,19.1097957504771,"Down"
"PAK1IP1",1.16721181753759,7.02346421026451,8.33462601124119,4.1000422690714e-13,4.16657012086764e-12,19.1004610045027,"Up"
"NOL11",0.987100221859453,9.07194490273512,8.33168965192727,4.16071222387945e-13,4.22512236909137e-12,19.0859056659231,"NS"
"FCN1",-0.927340109034818,4.67229178462084,-8.32856156391212,4.22632771824902e-13,4.28860718095928e-12,19.0704009574598,"NS"
"GJA8",0.580462251859708,5.30677052080992,8.32832900805215,4.23124683124456e-13,4.2904532887367e-12,19.069248310994,"NS"
"MAGI1",-0.516131555753544,4.99093770190449,-8.32745618903708,4.2497599710597e-13,4.30607084622527e-12,19.0649222978895,"NS"
"CADM1",-2.03299484596134,8.00164525562731,-8.32670865448607,4.26567987027089e-13,4.31903987450032e-12,19.0612173059292,"Down"
"SLC16A5",-1.20103373324995,6.17176744988602,-8.32647634052598,4.27063944369639e-13,4.32090062428375e-12,19.0600659046969,"Down"
"GDPD2",0.592711400434005,5.42186710052581,8.32547865346004,4.29200403687738e-13,4.33934462194447e-12,19.0551212049573,"NS"
"ATP6V0A1",-0.477779732153278,6.48564577692931,-8.32435414691543,4.31621201629567e-13,4.36063434434659e-12,19.0495480956851,"NS"
"TEFM",0.655860231529272,7.48154734356506,8.32348321197028,4.33505462376967e-13,4.37647637108651e-12,19.0452317932583,"NS"
"RASAL1",0.834656660702959,5.70013152966302,8.32197322732374,4.36791741565502e-13,4.40643913630329e-12,19.0377485919159,"NS"
"EDN2",0.631159243838262,5.36628586432315,8.32085217617038,4.39247600307133e-13,4.42798691613331e-12,19.0321930313722,"NS"
"DOK4",-0.743285321930006,6.41085988485219,-8.31917407418733,4.42949505389282e-13,4.46205538871401e-12,19.0238771640454,"NS"
"NEDD9",-1.31787032698608,6.585969070699,-8.31412362689426,4.54279399309169e-13,4.57108173518273e-12,18.9988514128991,"Down"
"TBC1D2B",-0.832573576627865,9.00012037343965,-8.31405598112176,4.54433094979512e-13,4.57108173518273e-12,18.9985162363582,"NS"
"KLRF1",-1.89312757211853,4.45894704608955,-8.30974737295482,4.64330011866171e-13,4.66724160801719e-12,18.9771686339398,"Down"
"MTHFD2",1.43913939491868,8.52269810226951,8.30686941916355,4.71060012634489e-13,4.73145256522058e-12,18.9629105350726,"Up"
"ADGRL4",-1.28108762927771,7.51712547466081,-8.30621669934957,4.72599843857058e-13,4.74347675041736e-12,18.9596769244957,"Down"
"LYL1",-0.687547030939446,7.03991391839672,-8.3059258271211,4.7328765456157e-13,4.74693799042514e-12,18.9582359421448,"NS"
"MTMR14",-0.434249002626769,7.90854109273954,-8.30554148088621,4.74198027998451e-13,4.75262484107644e-12,18.956331903314,"NS"
"SYNJ1",-0.544645764193865,5.47444461690475,-8.30046951708356,4.86376289321051e-13,4.87115356041438e-12,18.931207072282,"NS"
"SDAD1",0.615034496662701,8.25512421497397,8.2980208747868,4.92366723475377e-13,4.92758338367513e-12,18.9190783175587,"NS"
"BIK",2.10125149000457,7.03836088157609,8.29227857559486,5.06704689153556e-13,5.06741300764044e-12,18.8906378198177,"Up"
"ZMAT1",-1.84605789873462,5.15720687013292,-8.29177717489107,5.07976207682545e-13,5.0760022594589e-12,18.8881546515709,"Down"
"CELSR3",1.40317080663859,5.86455170713854,8.29165086355114,5.08297025620261e-13,5.0760022594589e-12,18.8875291037562,"Up"
"MYADML2",0.425291066443173,4.27166824644986,8.29028780949144,5.11771910436384e-13,5.10701875439797e-12,18.8807787887773,"NS"
"FAM76A",-0.500517698620518,4.73269770947282,-8.28887818269593,5.15390414920936e-13,5.13942271824256e-12,18.8737980454665,"NS"
"SLC52A3",0.678930266632102,5.61099495174594,8.28720866694081,5.19709031363206e-13,5.178756445715e-12,18.8655305663394,"NS"
"FUT2",0.931792667483164,5.88374435394612,8.28575630027224,5.23495243597658e-13,5.21273213426991e-12,18.8583386653939,"NS"
"FADS3",-1.19833666608972,6.78964258461809,-8.2838259439173,5.28570098228585e-13,5.25948147345927e-12,18.8487801935692,"Down"
"SCML1",-1.20702984392403,5.89539833536033,-8.28357012624272,5.2924630295497e-13,5.26242678103429e-12,18.847513501997,"Down"
"TOMM22",0.765222960693751,7.74940502934491,8.27898709071194,5.41507719114532e-13,5.38047978482717e-12,18.8248216486994,"NS"
"NRROS",-1.18394908244556,6.05352469268213,-8.27817957396768,5.43697276190159e-13,5.39836011459684e-12,18.8208236563303,"Down"
"SEMA3B",-1.81598243658652,6.89000333315398,-8.27753300415671,5.45456785821186e-13,5.41194793731257e-12,18.8176225600447,"Down"
"MTFR1",1.39936520288472,7.14180109168513,8.27634575406133,5.4870242965185e-13,5.44025095187053e-12,18.8117447363566,"Up"
"TRIM46",0.472693186068181,4.53089159371321,8.2761187888282,5.49325082274469e-13,5.44252574356544e-12,18.8106210974853,"NS"
"TRAK2",-0.871276958387295,7.84783079261346,-8.27555338792461,5.50879255631284e-13,5.45401986923648e-12,18.8078219870347,"NS"
"MIS18A",1.31460421008361,6.84326980307219,8.26863034584154,5.70268191846605e-13,5.64194570646809e-12,18.7735512250134,"Up"
"PLCB4",-2.16608903538443,5.06052543876468,-8.26695210502321,5.75069789505563e-13,5.68538639753321e-12,18.7652443292089,"Down"
"CARMIL3",0.636321660558723,5.54118971133369,8.26541922372422,5.79490677633416e-13,5.72372630956613e-12,18.7576572053309,"NS"
"DDOST",0.666651658114256,10.2406859595991,8.26532107506181,5.79774892421914e-13,5.72372630956613e-12,18.7571714193414,"NS"
"PLEK2",1.60069044867625,7.07700267964897,8.2642031539267,5.83021934751129e-13,5.74907275669003e-12,18.7516383544803,"Up"
"TOP6BL",1.03232625596538,6.40318526773703,8.26415127858882,5.83173047496048e-13,5.74907275669003e-12,18.7513816048931,"Up"
"MSX1",-1.25889837088118,5.65107997857148,-8.2636336383134,5.84683070876103e-13,5.75985650106487e-12,18.7488196347715,"Down"
"GAS6",-1.33039937031984,8.83925679904135,-8.26293713557363,5.86721006002073e-13,5.77582179521671e-12,18.7453724637693,"Down"
"PPM1M",-0.824714808275813,7.1421487848351,-8.26249805467287,5.88009370837999e-13,5.78439069066719e-12,18.7431993676865,"NS"
"ZNF622",0.669301420022853,8.17718206645635,8.2622487054416,5.88742273140096e-13,5.78748707566198e-12,18.7419652999161,"NS"
"SPATA18",-1.26327344399373,4.63847533377426,-8.25579492043021,6.08031418159464e-13,5.97286221344581e-12,18.7100269665829,"Down"
"E2F2",0.491001276945495,5.05639164714171,8.25336770287191,6.15447682103762e-13,6.04142650212636e-12,18.6980164318243,"NS"
"THUMPD3",0.6265853705954,7.00674109875844,8.25177309384587,6.20368910840042e-13,6.08541891916161e-12,18.690126235175,"NS"
"ABCD4",-0.424228775908069,5.86629558972729,-8.25057895819767,6.24079857943622e-13,6.1141647481266e-12,18.6842177878778,"NS"
"GPN1",0.737991048178818,8.63800346650697,8.2504268469553,6.2455415005706e-13,6.1141647481266e-12,18.6834651704032,"NS"
"PET117",0.921029767441006,7.75280478072824,8.25040426573755,6.24624590264505e-13,6.1141647481266e-12,18.6833534430602,"NS"
"ADAM12",2.51571079356864,6.53099181037394,8.2502391873342,6.25139778850657e-13,6.11488316542187e-12,18.6825366699432,"Up"
"HLTF",1.08361937704154,8.75764650356475,8.24988169086169,6.26256930719025e-13,6.12148458904097e-12,18.6807678634373,"Up"
"NFIX",-0.969110314220556,6.37925805891255,-8.24838598719355,6.30952503565808e-13,6.16303006482311e-12,18.6733676394174,"NS"
"ITGA1",-1.79028853934478,5.94051906646023,-8.24730697671614,6.34361676768175e-13,6.19196048529501e-12,18.6680292272919,"Down"
"FEN1",1.58802970160059,6.88432232121697,8.24358016339734,6.46278406453418e-13,6.30383327957841e-12,18.6495918130816,"Up"
"EIF4E2",0.56097493155812,7.82177798474971,8.2420545861372,6.51220612468286e-13,6.34756654730532e-12,18.6420448845014,"NS"
"CSMD2",0.44013190969756,4.10219277214779,8.24111660882177,6.54277917231833e-13,6.37287871386756e-12,18.6374049057097,"NS"
"ARRDC4",-1.62368740515133,7.45451450342618,-8.23330589995263,6.80298123988255e-13,6.62166408869299e-12,18.5987708715433,"Down"
"TSPAN7",-2.69698162117206,7.54705362525233,-8.23184360262472,6.8528285804108e-13,6.66549545899268e-12,18.5915387038826,"Down"
"RXYLT1",0.786507477000923,6.87785607115042,8.2303793330061,6.90310762271159e-13,6.70968487401342e-12,18.5842970287383,"NS"
"WNT3",0.830097936557647,5.08155305621475,8.22799547689647,6.98574984324589e-13,6.78524656704325e-12,18.5725079865065,"NS"
"ZFP36L2",-1.07152971006069,7.578385565073,-8.22748627255749,7.00352996913435e-13,6.79774602403847e-12,18.5699898695107,"Down"
"EXOSC4",0.942257261153765,7.41085356559767,8.22660070499274,7.03455915362342e-13,6.82307871375626e-12,18.5656106327312,"NS"
"MRM1",0.583326978791628,5.83997785955334,8.2258667810016,7.06037865701045e-13,6.8433263999777e-12,18.5619813601918,"NS"
"IL27",0.376781390779429,5.222610225971,8.21858593418041,7.32168715261044e-13,7.09163554088741e-12,18.5259807729829,"NS"
"MESD",0.41424162840068,6.59611106315101,8.21701092384112,7.37946894182678e-13,7.14260347019751e-12,18.5181938495824,"NS"
"ANXA3",-2.37922987980058,8.18289948201623,-8.214266666014,7.48123344034106e-13,7.23604137300913e-12,18.5046268035354,"Down"
"TTC9B",0.413144190141964,4.86227714649602,8.21403757204281,7.48979180057826e-13,7.23926035696953e-12,18.5034942498091,"NS"
"NIPSNAP1",0.979193991844001,7.51075224862343,8.21279814626951,7.53626289176411e-13,7.27909383704864e-12,18.4973671050116,"NS"
"UXT",0.601515626115566,9.7957155663674,8.21240970156481,7.55088626807149e-13,7.28813227589801e-12,18.4954468519185,"NS"
"HOOK1",1.27590467029087,6.79045351396797,8.20608077782576,7.79316469822444e-13,7.51568551079846e-12,18.4641626849194,"Up"
"INTS8",0.898659045175817,8.77888722431406,8.20596923571321,7.79750335489241e-13,7.51568551079846e-12,18.4636113691291,"NS"
"GSAP",-1.69232654993239,8.06236398672755,-8.20473646734562,7.84561486944696e-13,7.55679578343879e-12,18.4575182999068,"Down"
"FAM220A",1.03473819464115,9.34250355409129,8.20191298938983,7.95692410548384e-13,7.65867778470111e-12,18.4435636777159,"Up"
"TJP1",-1.07736728312394,8.35384742567192,-8.20138467069135,7.97792585803808e-13,7.67355606678979e-12,18.4409526448806,"Down"
"WWC3",-0.849518069937183,8.28808359285487,-8.20089320904245,7.99751202083804e-13,7.68705304725134e-12,18.4385237948079,"NS"
"MRPS10",0.79201076055317,7.85048704229135,8.19892463749047,8.07644645344546e-13,7.75753611118241e-12,18.4287952129176,"NS"
"RPS6KA2",-1.23882987428639,7.55233090725655,-8.19862397875679,8.08857016123339e-13,7.76379331495363e-12,18.4273094127663,"Down"
"ZBTB4",-0.767871877514178,8.84325573027563,-8.1966249351358,8.16964133829155e-13,7.83617503557127e-12,18.417430778313,"NS"
"RTN1",-1.80388814059277,5.89986600311195,-8.19565489022916,8.2092725665e-13,7.86873556737718e-12,18.4126372966634,"Down"
"AGO4",-0.723396960839042,5.51483827003312,-8.19493136743506,8.23895671346384e-13,7.89172317446734e-12,18.4090620776864,"NS"
"EHD2",-1.06946444811449,7.89097307907964,-8.18625609347417,8.60331322227524e-13,8.23502477935765e-12,18.3661988702312,"Down"
"USHBP1",-0.604823920074746,4.96587256813345,-8.18603074197463,8.61298864029798e-13,8.23858851211916e-12,18.3650855619369,"NS"
"ADTRP",-1.56115764621519,5.90853793557463,-8.18342826751872,8.72551346578577e-13,8.34045800275834e-12,18.3522289462672,"Down"
"SMG8",0.537787247526444,7.63934750517246,8.18112712049364,8.82622831955429e-13,8.43090587791242e-12,18.3408616063556,"NS"
"ABRACL",1.09474185658742,8.63057312942217,8.17925972650182,8.90880916256871e-13,8.50391914614576e-12,18.3316374098247,"Up"
"NOLC1",0.755062869103743,7.36791794906787,8.17816122693036,8.95774649132433e-13,8.5447394339366e-12,18.3262114460664,"NS"
"ATAD3A",0.866653605726549,6.82961859147685,8.17749218778422,8.98768274039393e-13,8.56739096486174e-12,18.3229068435805,"NS"
"PKP3",1.00390760612809,6.31934301088649,8.17658557742625,9.02840816142794e-13,8.6002888755901e-12,18.318428884965,"Up"
"SPAG4",1.68191712281642,6.61532923030457,8.17638151483578,9.03760006538409e-13,8.60312396870572e-12,18.3174209861288,"Up"
"HHEX",-1.32328335198969,6.3646267177141,-8.17270551584699,9.20478871106748e-13,8.75625295875499e-12,18.299265475469,"Down"
"STAMBP",0.505629932899704,7.14162488322309,8.17197771795141,9.23825319961381e-13,8.78205099834167e-12,18.2956711232667,"NS"
"FAM185A",1.01800357567757,4.11160783295112,8.1553620284039,1.00360817784971e-12,9.53393328045153e-12,18.2136291347469,"Up"
"AKAP12",-1.46807523904514,5.89401913363085,-8.15514309631699,1.00470395283794e-12,9.537796578347e-12,18.2125483541987,"Down"
"CRELD2",0.875431165908786,10.0305136220986,8.14900642239287,1.03590795649402e-12,9.82728034669891e-12,18.1822564133912,"NS"
"NKTR",-0.598544631990609,6.03421733810979,-8.14651149684381,1.04886844085784e-12,9.94341649994065e-12,18.1699422389947,"NS"
"MPHOSPH10",0.64241498318453,8.12511459253104,8.14626583435265,1.05015329093748e-12,9.94878281989439e-12,18.1687297667212,"NS"
"MRPS34",0.598824367362113,7.82821001096922,8.14408923533306,1.06160588195601e-12,1.00504015131007e-11,18.1579874402648,"NS"
"DAAM2",-1.56240654968252,6.2646297454205,-8.14322720148273,1.06617593729125e-12,1.00867677020152e-11,18.1537331427614,"Down"
"SNX2",-0.522255323243965,8.03361381767342,-8.14269731081319,1.06899485705773e-12,1.01065285632077e-11,18.1511180788971,"NS"
"SGCA",-0.984515736153777,4.94791690801399,-8.14213874267811,1.07197436935535e-12,1.01277796902712e-11,18.1483615261409,"NS"
"OTOS",0.467820526194901,4.0623240718536,8.14178895766029,1.07384439980741e-12,1.01385268333796e-11,18.1466353446685,"NS"
"HPS3",0.829121918223008,6.68791354611091,8.14030774277141,1.08179937615371e-12,1.02066701876916e-11,18.1393257478301,"NS"
"POFUT1",0.313022070587053,4.99188906545,8.13938378985823,1.08679121950347e-12,1.02467828808907e-11,18.1347663006198,"NS"
"CCDC28B",0.424137502457993,5.83554125132442,8.13728682884785,1.09820572472884e-12,1.03473556405527e-11,18.1244187785931,"NS"
"SPC25",2.36297902535743,4.62031186194915,8.13568117445961,1.10702648866177e-12,1.04233698160323e-11,18.1164959909646,"Up"
"FNBP1",-0.732353561344875,8.04023232947904,-8.13483233866109,1.11171808560873e-12,1.04604282956564e-11,18.11230770507,"NS"
"CC2D1B",-0.507366957513929,5.69029225551705,-8.13183881333621,1.1284221435948e-12,1.06103878325377e-11,18.0975379020679,"NS"
"SMIM15",0.701620037107785,9.46328655674693,8.13149849399693,1.13033689457251e-12,1.06211764818589e-11,18.0958588650423,"NS"
"DCAF12",0.909044898371494,8.859781254025,8.12657636592638,1.15839488586791e-12,1.08774380022373e-11,18.0715761137328,"NS"
"PLSCR4",-1.33279303678736,8.10664806702977,-8.12388018890195,1.17405692531868e-12,1.10170317988717e-11,18.0582761083839,"Down"
"TSC22D3",-1.21915476103326,9.22985680736682,-8.12337932558818,1.17698956368247e-12,1.10370681239357e-11,18.0558054929152,"Down"
"CCDC68",-2.30082760952447,5.89178068093872,-8.1230717247052,1.17879423164049e-12,1.10465070820149e-11,18.0542882011947,"Down"
"LAMTOR5",0.709599518879999,10.2343039695943,8.12141518488734,1.18856047681536e-12,1.11304909063609e-11,18.0461172496217,"NS"
"PAK1",0.826586849563055,7.5632093420526,8.11995684017952,1.19722489543721e-12,1.12040498835337e-11,18.0389241863501,"NS"
"C6orf47",0.498828836612628,7.04398760343449,8.11730377001992,1.21314906016461e-12,1.13454027984719e-11,18.0258390013155,"NS"
"TMEM186",0.676158057093101,7.01016953677052,8.11136981028312,1.24953297043963e-12,1.16699666205511e-11,17.9965753505334,"NS"
"SLC1A4",1.09696181959147,7.50685038978122,8.1113685946837,1.24954053404066e-12,1.16699666205511e-11,17.996569356189,"Up"
"FOXM1",2.35342872464449,6.4596260899152,8.11094333098397,1.25218937317928e-12,1.16868193622215e-11,17.9944723140179,"Up"
"MED19",0.495481469466957,7.77573636864097,8.10892679632544,1.26482605355218e-12,1.179680418276e-11,17.9845287732495,"NS"
"MARCKSL1",1.33130709132428,10.3328200252174,8.10789298011052,1.27135363898613e-12,1.1849700819668e-11,17.9794312190678,"Up"
"FAM219B",-0.498405077092088,6.12537995829229,-8.10589354454448,1.2840735080461e-12,1.19602028431131e-11,17.969572757632,"NS"
"EPHX3",1.75615689388349,6.48923619373395,8.10012790167142,1.32146673190588e-12,1.23002158952988e-11,17.9411473685899,"Up"
"POU2AF2",0.386653000801116,5.61659894145136,8.09848412208219,1.33232470371263e-12,1.2392947731241e-11,17.9330440839655,"NS"
"VAT1",-0.665536016037958,9.06069538569857,-8.09706358541396,1.3417795534521e-12,1.2472512289678e-11,17.9260415875099,"NS"
"IGFBP3",1.88077459114748,9.50724839849055,8.09307861738452,1.36866080120039e-12,1.27138484224259e-11,17.9063991606105,"Up"
"MTERF2",-0.963934512396191,6.12173166380416,-8.09293673660485,1.36962770065178e-12,1.2714297119196e-11,17.9056998488592,"NS"
"SCAMP5",0.636481700578365,6.14920363504773,8.08452033446473,1.42821760667063e-12,1.3249302877968e-11,17.8642210844417,"NS"
"C1orf74",0.756851132519641,4.70692148197218,8.08399292056813,1.431971117525e-12,1.32694694700271e-11,17.8616221177809,"NS"
"ANKRD23",0.312250165551373,4.909029100796,8.08382150306988,1.43319317840606e-12,1.32694694700271e-11,17.8607774219275,"NS"
"COX7A2L",0.507938185033085,9.97298967171554,8.08381106865137,1.43326760044003e-12,1.32694694700271e-11,17.860726004252,"NS"
"OSBPL11",-0.716904446919502,6.72870141185069,-8.08230347784003,1.44406080957405e-12,1.33604583324294e-11,17.8532971963727,"NS"
"SYNJ2BP",-0.702267367186207,6.2489642186663,-8.07762800126876,1.47805087164223e-12,1.3665799675618e-11,17.8302601556852,"NS"
"SPATA31G1",0.63386157961213,4.78745657510152,8.06943772793428,1.53952334332631e-12,1.42177126457159e-11,17.7899117422251,"NS"
"SUGCT",2.11884750302412,6.26836432945694,8.06940180211457,1.53979851570899e-12,1.42177126457159e-11,17.7897347769294,"Up"
"MAPK8IP2",0.421116690705694,5.27609000293075,8.06908990461944,1.54218954047445e-12,1.42302969531379e-11,17.7881984228047,"NS"
"ARID4A",-0.8183271729105,6.3788272445919,-8.06835028539242,1.5478742879905e-12,1.42732365223694e-11,17.7845552341522,"NS"
"ANKFY1",-0.658150935519183,6.92068361431213,-8.0679256635582,1.55114737035655e-12,1.42938953083256e-11,17.7824636797198,"NS"
"VPS36",-0.855521633401057,8.04276497552114,-8.06404806032775,1.58135732663198e-12,1.45625859999423e-11,17.7633648950498,"NS"
"BYSL",1.30100583112751,6.71870278382904,8.06235152518683,1.59475831699268e-12,1.46762299637605e-11,17.7550093755954,"Up"
"NCALD",-1.44239728727906,6.91556410343295,-8.05612043841408,1.64495508812214e-12,1.51281218436535e-11,17.7243241662531,"Down"
"CCDC43",0.614456628469065,7.60352560513902,8.0538932122759,1.66327624706454e-12,1.52864585229883e-11,17.7133573351161,"NS"
"NATD1",-0.439509409400796,5.75604087858596,-8.05350348276462,1.66650297594312e-12,1.53034466123699e-11,17.7114383786855,"NS"
"SLFNL1",-0.686473124803578,5.48132776676504,-8.05340299148753,1.66733599389161e-12,1.53034466123699e-11,17.7109435813282,"NS"
"LCP1",-1.28932870880472,8.65653889804349,-8.05266551667218,1.67346195214119e-12,1.53494942873335e-11,17.7073124547703,"Down"
"RBM34",0.736406953306004,8.26233911183871,8.0511373590694,1.68622724340393e-12,1.5452945545621e-11,17.6997884456025,"NS"
"PARVG",-1.08217814944272,7.17989320753673,-8.05104837547453,1.68697353655323e-12,1.5452945545621e-11,17.6993503369641,"Down"
"LMBRD1",-0.79642929591537,9.56955628184133,-8.05067418466839,1.69011542273723e-12,1.54714864855198e-11,17.6975080286275,"NS"
"RPL39L",1.81420865822966,5.6324047123887,8.04922670225065,1.70232411652232e-12,1.55729465279481e-11,17.6903815987499,"Up"
"CHAC2",1.55633723324639,6.16562956971113,8.04637844646455,1.72660440681061e-12,1.57846311721702e-11,17.6763595021541,"Up"
"REEP2",0.480829011219185,5.87748315493762,8.04451109239386,1.74270963004204e-12,1.59213491679287e-11,17.6671670065976,"NS"
"RRAD",-2.16952563559934,6.98533620347817,-8.04383565491541,1.74857176963011e-12,1.59643679838063e-11,17.6638421170688,"Down"
"WWP2",-0.559110827512027,5.97688502852979,-8.04360385364893,1.75058809885015e-12,1.59665673890492e-11,17.6627010724558,"NS"
"ITIH4",-0.72986955835326,4.81210090852613,-8.04354277128605,1.75111981045999e-12,1.59665673890492e-11,17.6624003949385,"NS"
"STOML2",0.986188611150344,8.62835919704942,8.04018133723147,1.78062967479304e-12,1.62249475502373e-11,17.6458545131813,"NS"
"FGF11",0.791181657476397,5.28819069839587,8.0395420494418,1.78629771068547e-12,1.62658859299985e-11,17.6427079347864,"NS"
"DNAAF2",0.911523820930402,7.25000906795449,8.03523053089879,1.82499613260795e-12,1.66073448201358e-11,17.6214880181167,"NS"
"CRYGC",0.383701975990649,4.99716013778752,8.03415447012313,1.83478381252702e-12,1.66854420165483e-11,17.6161923725824,"NS"
"ARHGEF19",0.91321467692136,6.27820463216868,8.0331680759402,1.84380178426999e-12,1.6756441560132e-11,17.6113381397149,"NS"
"CCT6A",0.981869378799026,9.26901307087087,8.0281960700937,1.88993360803225e-12,1.71644167117942e-11,17.5868719125484,"NS"
"CDC6",2.08812351693643,4.90784163897016,8.02332247162742,1.93626685603822e-12,1.75736849537213e-11,17.5628931046838,"Up"
"MYO1B",-0.872591020748585,8.80478890590442,-8.02077153688294,1.96096748185571e-12,1.77862063672115e-11,17.5503433947853,"NS"
"ELMO2",-0.49238456691999,6.96902716287387,-8.0199331997238,1.969153340381e-12,1.78380258501527e-11,17.5462192570866,"NS"
"MND1",1.9857573221318,4.76225167643509,8.01992247770483,1.96925825439155e-12,1.78380258501527e-11,17.5461665115125,"Up"
"NUP62",0.603315456400124,7.41420259773844,8.01893769075207,1.97891806435026e-12,1.79138030926566e-11,17.5413220457893,"NS"
"CFAP69",-0.602513441792134,5.44085097014851,-8.01870007239599,1.98125592407079e-12,1.79232439510221e-11,17.5401531483651,"NS"
"MRAS",-0.717688149938409,7.00241399290375,-8.01634237114251,2.00460213083329e-12,1.81199665780032e-11,17.5285555004903,"NS"
"MCM2",1.91464300688619,8.09097128457466,8.01624018336168,2.00562017177234e-12,1.81199665780032e-11,17.5280528505565,"Up"
"GTF2IRD1",0.900098781643466,7.9853248017481,8.01270785117648,2.04112893022141e-12,1.84287446335255e-11,17.5106785722621,"NS"
"RUNX1T1",-1.139554071313,5.24882893556209,-8.01175021163245,2.0508629294529e-12,1.85045591959306e-11,17.5059685733283,"Down"
"SNRPF",0.877802879665737,9.67675503549999,8.00975453835962,2.07129679345321e-12,1.86767549955609e-11,17.4961535638243,"NS"
"KRT3",0.600797684593481,4.40482378079986,8.00723489389891,2.09738525344762e-12,1.88996805292764e-11,17.4837623506641,"NS"
"CYP24A1",3.95254843245879,6.88829741503486,8.00671077715367,2.10285291691727e-12,1.8931698797952e-11,17.4811849343752,"Up"
"TNS4",1.00934826297652,6.02903975709948,8.00663218094714,2.10367406627052e-12,1.8931698797952e-11,17.4807984298832,"Up"
"TMEM273",-1.36612040426347,7.60759526333585,-8.0062310091289,2.10787036144985e-12,1.89571368894265e-11,17.4788256413607,"Down"
"ARFGAP2",-0.616648838440851,8.25066758183072,-8.00431667912967,2.12800942779753e-12,1.91258301884062e-11,17.4694120967773,"NS"
"CCKAR",0.391365282976066,4.55496833900946,8.00338276334269,2.13790375135634e-12,1.91903265754068e-11,17.4648198291974,"NS"
"GOLGA5",0.623937466212313,8.82291021342918,8.00337760777566,2.13795849861118e-12,1.91903265754068e-11,17.4647944784757,"NS"
"GADD45B",-1.48598371195266,8.31605489317357,-8.00164714238824,2.15641345161026e-12,1.93434339492791e-11,17.4562857142515,"Down"
"LIMCH1",-2.38000823374562,7.94484239685135,-7.99937464942461,2.18088996955745e-12,1.95503225833191e-11,17.4451123925402,"Down"
"SLC39A2",0.477128329920125,5.40447558963776,7.99583573212108,2.21955846784978e-12,1.98840833356044e-11,17.427713743158,"NS"
"BOD1",0.413473364447649,8.58772072760508,7.99549203744569,2.22335005134942e-12,1.99051669215571e-11,17.4260241009312,"NS"
"MECP2",-0.514475474922512,6.59503739594514,-7.9948250004043,2.23072709717949e-12,1.99583023607378e-11,17.4227449163437,"NS"
"RFT1",0.586018573006744,6.84080434714145,7.99462065355947,2.23299192564926e-12,1.9965659717643e-11,17.4217403499578,"NS"
"LTC4S",-0.980145003345279,6.14587364166699,-7.98983454435466,2.28669692877914e-12,2.04215069148078e-11,17.3982135179819,"NS"
"SPDL1",0.730123741641187,5.71270986707922,7.98981441521292,2.28692549078477e-12,2.04215069148078e-11,17.3981145767493,"NS"
"FTSJ1",0.594608974905904,8.1914943606442,7.98556569987001,2.33568105330427e-12,2.08434309856766e-11,17.3772320006802,"NS"
"BLACAT1",1.46828540639309,4.83997976914987,7.98458693349713,2.34705853110645e-12,2.09314672223224e-11,17.3724216796065,"Up"
"WNK2",0.519432788658522,5.47708121488969,7.98395607596701,2.35442102060136e-12,2.098360679082e-11,17.3693212874352,"NS"
"TULP1",0.602045445989762,4.80521849729181,7.9834276114254,2.3606062072317e-12,2.10251933811415e-11,17.366724154293,"NS"
"CREBRF",-0.915187681772617,6.9017255094478,-7.98325360171642,2.36264636552485e-12,2.10298317332665e-11,17.3658689938327,"NS"
"PTPRH",1.26649299433643,4.86992297009145,7.98204340443008,2.37688380837275e-12,2.11429619483851e-11,17.3599216647765,"Up"
"TGM2",-1.09823282782518,6.84847656145368,-7.981383686311,2.38468102401586e-12,2.11986962449605e-11,17.3566796653342,"Down"
"COA1",0.538024110986957,4.91321493417268,7.97811526043621,2.42368758170257e-12,2.1531617341685e-11,17.3406187806877,"NS"
"ZNF662",-1.11059212802969,4.42468544182414,-7.97787908811406,2.42653061652545e-12,2.15430469937965e-11,17.3394582980223,"Down"
"LRRC49",-1.14495345436029,4.98540207796911,-7.97751787790832,2.43088527328502e-12,2.15678737612423e-11,17.3376834300217,"Down"
